State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Telangana,Mancherial,03-08-2023,2023,8,29.9068529,NRSC VIC MODEL
Telangana,Mancherial,04-08-2023,2023,8,29.39609203,NRSC VIC MODEL
Telangana,Mancherial,05-08-2023,2023,8,28.39245137,NRSC VIC MODEL
Telangana,Medak,01-08-2023,2023,8,29.03710826,NRSC VIC MODEL
Telangana,Medak,02-08-2023,2023,8,27.70584277,NRSC VIC MODEL
Telangana,Medak,03-08-2023,2023,8,26.07490116,NRSC VIC MODEL
Telangana,Medak,04-08-2023,2023,8,24.45556073,NRSC VIC MODEL
Telangana,Medak,05-08-2023,2023,8,23.21666116,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,01-08-2023,2023,8,25.74048864,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,02-08-2023,2023,8,24.20549753,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,03-08-2023,2023,8,22.57339633,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,04-08-2023,2023,8,21.04059091,NRSC VIC MODEL
Telangana,Medchal Malkajgiri,05-08-2023,2023,8,19.6861745,NRSC VIC MODEL
Telangana,Mulugu,01-08-2023,2023,8,27.48884359,NRSC VIC MODEL
Telangana,Mulugu,02-08-2023,2023,8,27.74150501,NRSC VIC MODEL
Telangana,Mulugu,03-08-2023,2023,8,26.84221909,NRSC VIC MODEL
Telangana,Mulugu,04-08-2023,2023,8,25.56628431,NRSC VIC MODEL
Telangana,Mulugu,05-08-2023,2023,8,24.43657173,NRSC VIC MODEL
Telangana,Nagarkurnool,01-08-2023,2023,8,24.24174861,NRSC VIC MODEL
Telangana,Nagarkurnool,02-08-2023,2023,8,23.3202824,NRSC VIC MODEL
Telangana,Nagarkurnool,03-08-2023,2023,8,22.50499759,NRSC VIC MODEL
Telangana,Nagarkurnool,04-08-2023,2023,8,21.68087743,NRSC VIC MODEL
Telangana,Nagarkurnool,05-08-2023,2023,8,21.33662074,NRSC VIC MODEL
Telangana,Nalgonda,01-08-2023,2023,8,29.02994425,NRSC VIC MODEL
Telangana,Nalgonda,02-08-2023,2023,8,27.3000416,NRSC VIC MODEL
Telangana,Nalgonda,03-08-2023,2023,8,25.99465697,NRSC VIC MODEL
Telangana,Nalgonda,04-08-2023,2023,8,24.8280844,NRSC VIC MODEL
Telangana,Nalgonda,05-08-2023,2023,8,23.82384084,NRSC VIC MODEL
Telangana,Narayanpet,01-08-2023,2023,8,28.02507267,NRSC VIC MODEL
Telangana,Narayanpet,02-08-2023,2023,8,27.24467994,NRSC VIC MODEL
Telangana,Narayanpet,03-08-2023,2023,8,26.08711585,NRSC VIC MODEL
Telangana,Narayanpet,04-08-2023,2023,8,25.17390394,NRSC VIC MODEL
Telangana,Narayanpet,05-08-2023,2023,8,24.82453859,NRSC VIC MODEL
Telangana,Nirmal,01-08-2023,2023,8,30.0252994,NRSC VIC MODEL
Telangana,Nirmal,02-08-2023,2023,8,29.07006621,NRSC VIC MODEL
Telangana,Nirmal,03-08-2023,2023,8,28.32718267,NRSC VIC MODEL
Telangana,Nirmal,04-08-2023,2023,8,27.93223899,NRSC VIC MODEL
Telangana,Nirmal,05-08-2023,2023,8,26.90429948,NRSC VIC MODEL
Telangana,Nizamabad,01-08-2023,2023,8,30.04832234,NRSC VIC MODEL
Telangana,Nizamabad,02-08-2023,2023,8,28.8326987,NRSC VIC MODEL
Telangana,Nizamabad,03-08-2023,2023,8,27.25946859,NRSC VIC MODEL
Telangana,Nizamabad,04-08-2023,2023,8,25.77258512,NRSC VIC MODEL
Telangana,Nizamabad,05-08-2023,2023,8,25.177965,NRSC VIC MODEL
Telangana,Peddapalli,01-08-2023,2023,8,27.80010038,NRSC VIC MODEL
Telangana,Peddapalli,02-08-2023,2023,8,28.03737207,NRSC VIC MODEL
Telangana,Peddapalli,03-08-2023,2023,8,26.76061293,NRSC VIC MODEL
Telangana,Peddapalli,04-08-2023,2023,8,25.50024226,NRSC VIC MODEL
Telangana,Peddapalli,05-08-2023,2023,8,24.77254219,NRSC VIC MODEL
Telangana,Rajanna Sircilla,01-08-2023,2023,8,27.84096347,NRSC VIC MODEL
Telangana,Rajanna Sircilla,02-08-2023,2023,8,27.12950239,NRSC VIC MODEL
Telangana,Rajanna Sircilla,03-08-2023,2023,8,26.09293016,NRSC VIC MODEL
Telangana,Rajanna Sircilla,04-08-2023,2023,8,25.13728507,NRSC VIC MODEL
Telangana,Rajanna Sircilla,05-08-2023,2023,8,24.47726254,NRSC VIC MODEL
Telangana,Ranga Reddy,01-08-2023,2023,8,30.69302489,NRSC VIC MODEL
Telangana,Ranga Reddy,02-08-2023,2023,8,29.43238859,NRSC VIC MODEL
Telangana,Ranga Reddy,03-08-2023,2023,8,28.28986438,NRSC VIC MODEL
Telangana,Ranga Reddy,04-08-2023,2023,8,27.21986298,NRSC VIC MODEL
Telangana,Ranga Reddy,05-08-2023,2023,8,26.5057516,NRSC VIC MODEL
Telangana,Sangareddy,01-08-2023,2023,8,29.78708198,NRSC VIC MODEL
Telangana,Sangareddy,02-08-2023,2023,8,28.56306603,NRSC VIC MODEL
Telangana,Sangareddy,03-08-2023,2023,8,27.45674689,NRSC VIC MODEL
Telangana,Sangareddy,04-08-2023,2023,8,26.37563535,NRSC VIC MODEL
Telangana,Sangareddy,05-08-2023,2023,8,25.48611367,NRSC VIC MODEL
Telangana,Siddipet,01-08-2023,2023,8,29.69387128,NRSC VIC MODEL
Telangana,Siddipet,02-08-2023,2023,8,28.56694397,NRSC VIC MODEL
Telangana,Siddipet,03-08-2023,2023,8,27.65978041,NRSC VIC MODEL
Telangana,Siddipet,04-08-2023,2023,8,26.78799469,NRSC VIC MODEL
Telangana,Siddipet,05-08-2023,2023,8,25.98746017,NRSC VIC MODEL
Telangana,Suryapet,01-08-2023,2023,8,27.02479761,NRSC VIC MODEL
Telangana,Suryapet,02-08-2023,2023,8,25.54819297,NRSC VIC MODEL
Telangana,Suryapet,03-08-2023,2023,8,24.05346955,NRSC VIC MODEL
Telangana,Suryapet,04-08-2023,2023,8,22.84769311,NRSC VIC MODEL
Telangana,Suryapet,05-08-2023,2023,8,21.83585663,NRSC VIC MODEL
Telangana,Vikarabad,01-08-2023,2023,8,30.12434841,NRSC VIC MODEL
Telangana,Vikarabad,02-08-2023,2023,8,29.10208359,NRSC VIC MODEL
Telangana,Vikarabad,03-08-2023,2023,8,28.2122481,NRSC VIC MODEL
Telangana,Vikarabad,04-08-2023,2023,8,27.44502118,NRSC VIC MODEL
Telangana,Vikarabad,05-08-2023,2023,8,27.18813654,NRSC VIC MODEL
Telangana,Wanaparthy,01-08-2023,2023,8,23.31731329,NRSC VIC MODEL
Telangana,Wanaparthy,02-08-2023,2023,8,22.11735865,NRSC VIC MODEL
Telangana,Wanaparthy,03-08-2023,2023,8,21.1878045,NRSC VIC MODEL
Telangana,Wanaparthy,04-08-2023,2023,8,20.31900872,NRSC VIC MODEL
Telangana,Wanaparthy,05-08-2023,2023,8,19.84721644,NRSC VIC MODEL
Telangana,Warangal Rural,01-08-2023,2023,8,26.68757801,NRSC VIC MODEL
Telangana,Warangal Rural,02-08-2023,2023,8,26.10153092,NRSC VIC MODEL
Telangana,Warangal Rural,03-08-2023,2023,8,25.24052692,NRSC VIC MODEL
Telangana,Warangal Rural,04-08-2023,2023,8,24.49871204,NRSC VIC MODEL
Telangana,Warangal Rural,05-08-2023,2023,8,23.76032563,NRSC VIC MODEL
Telangana,Warangal Urban,01-08-2023,2023,8,23.58506854,NRSC VIC MODEL
Telangana,Warangal Urban,02-08-2023,2023,8,22.75378122,NRSC VIC MODEL
Telangana,Warangal Urban,03-08-2023,2023,8,21.89099592,NRSC VIC MODEL
Telangana,Warangal Urban,04-08-2023,2023,8,21.08313835,NRSC VIC MODEL
Telangana,Warangal Urban,05-08-2023,2023,8,20.35163558,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,01-08-2023,2023,8,29.65216528,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,02-08-2023,2023,8,28.11463269,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,03-08-2023,2023,8,26.65913076,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,04-08-2023,2023,8,25.38540508,NRSC VIC MODEL
Telangana,Yadadri Bhuvanagiri,05-08-2023,2023,8,24.12421088,NRSC VIC MODEL
Tripura,Dhalai,01-08-2023,2023,8,25.34059852,NRSC VIC MODEL
Tripura,Dhalai,02-08-2023,2023,8,24.48016144,NRSC VIC MODEL
Tripura,Dhalai,03-08-2023,2023,8,24.50120161,NRSC VIC MODEL
Tripura,Dhalai,04-08-2023,2023,8,24.29841155,NRSC VIC MODEL
Tripura,Dhalai,05-08-2023,2023,8,23.45717422,NRSC VIC MODEL
Tripura,Gomati,01-08-2023,2023,8,27.33607003,NRSC VIC MODEL
Tripura,Gomati,02-08-2023,2023,8,26.18355837,NRSC VIC MODEL
Tripura,Gomati,03-08-2023,2023,8,27.63438339,NRSC VIC MODEL
Tripura,Gomati,04-08-2023,2023,8,27.58399935,NRSC VIC MODEL
Tripura,Gomati,05-08-2023,2023,8,27.63881317,NRSC VIC MODEL
Tripura,Khowai,01-08-2023,2023,8,25.49445303,NRSC VIC MODEL
Tripura,Khowai,02-08-2023,2023,8,25.63168328,NRSC VIC MODEL
Tripura,Khowai,03-08-2023,2023,8,25.58982528,NRSC VIC MODEL
Tripura,Khowai,04-08-2023,2023,8,25.15652578,NRSC VIC MODEL
Tripura,Khowai,05-08-2023,2023,8,24.46481397,NRSC VIC MODEL
Tripura,North Tripura,01-08-2023,2023,8,23.80322567,NRSC VIC MODEL
Tripura,North Tripura,02-08-2023,2023,8,22.74266291,NRSC VIC MODEL
Tripura,North Tripura,03-08-2023,2023,8,22.29397279,NRSC VIC MODEL
Tripura,North Tripura,04-08-2023,2023,8,21.61688675,NRSC VIC MODEL
Tripura,North Tripura,05-08-2023,2023,8,20.81657054,NRSC VIC MODEL
Tripura,Sepahijala,01-08-2023,2023,8,20.93714593,NRSC VIC MODEL
Tripura,Sepahijala,02-08-2023,2023,8,20.29070295,NRSC VIC MODEL
Tripura,Sepahijala,03-08-2023,2023,8,20.15300545,NRSC VIC MODEL
Tripura,Sepahijala,04-08-2023,2023,8,22.17167263,NRSC VIC MODEL
Tripura,Sepahijala,05-08-2023,2023,8,20.74115599,NRSC VIC MODEL
Tripura,South Tripura,01-08-2023,2023,8,19.22581061,NRSC VIC MODEL
Tripura,South Tripura,02-08-2023,2023,8,17.72963752,NRSC VIC MODEL
Tripura,South Tripura,03-08-2023,2023,8,19.66804214,NRSC VIC MODEL
Tripura,South Tripura,04-08-2023,2023,8,20.41827186,NRSC VIC MODEL
Tripura,South Tripura,05-08-2023,2023,8,19.75509314,NRSC VIC MODEL
Tripura,Unakoti,01-08-2023,2023,8,21.79156848,NRSC VIC MODEL
Tripura,Unakoti,02-08-2023,2023,8,22.1208129,NRSC VIC MODEL
Tripura,Unakoti,03-08-2023,2023,8,22.73889395,NRSC VIC MODEL
Tripura,Unakoti,04-08-2023,2023,8,22.26081876,NRSC VIC MODEL
Tripura,Unakoti,05-08-2023,2023,8,21.68407207,NRSC VIC MODEL
Tripura,West Tripura,01-08-2023,2023,8,17.8165645,NRSC VIC MODEL
Tripura,West Tripura,02-08-2023,2023,8,17.34168111,NRSC VIC MODEL
Tripura,West Tripura,03-08-2023,2023,8,16.9159364,NRSC VIC MODEL
Tripura,West Tripura,04-08-2023,2023,8,17.59525404,NRSC VIC MODEL
Tripura,West Tripura,05-08-2023,2023,8,17.20116115,NRSC VIC MODEL
Uttar Pradesh,Agra,01-08-2023,2023,8,18.25313206,NRSC VIC MODEL
Uttar Pradesh,Agra,02-08-2023,2023,8,17.63754839,NRSC VIC MODEL
Uttar Pradesh,Agra,03-08-2023,2023,8,19.32111166,NRSC VIC MODEL
Uttar Pradesh,Agra,04-08-2023,2023,8,23.55449224,NRSC VIC MODEL
Uttar Pradesh,Agra,05-08-2023,2023,8,21.82823096,NRSC VIC MODEL
Uttar Pradesh,Aligarh,01-08-2023,2023,8,21.76509941,NRSC VIC MODEL
Uttar Pradesh,Aligarh,02-08-2023,2023,8,20.79790339,NRSC VIC MODEL
Uttar Pradesh,Aligarh,03-08-2023,2023,8,21.73009015,NRSC VIC MODEL
Uttar Pradesh,Aligarh,04-08-2023,2023,8,24.92881859,NRSC VIC MODEL
Uttar Pradesh,Aligarh,05-08-2023,2023,8,22.82842585,NRSC VIC MODEL
Uttar Pradesh,Ambedkar Nagar,01-08-2023,2023,8,16.33595383,NRSC VIC MODEL
Uttar Pradesh,Ambedkar Nagar,02-08-2023,2023,8,16.68326872,NRSC VIC MODEL
Uttar Pradesh,Ambedkar Nagar,03-08-2023,2023,8,17.45099208,NRSC VIC MODEL
Uttar Pradesh,Ambedkar Nagar,04-08-2023,2023,8,16.86683188,NRSC VIC MODEL
Uttar Pradesh,Ambedkar Nagar,05-08-2023,2023,8,16.43742841,NRSC VIC MODEL
Uttar Pradesh,Amethi,01-08-2023,2023,8,22.81498705,NRSC VIC MODEL
Uttar Pradesh,Amethi,02-08-2023,2023,8,27.72517801,NRSC VIC MODEL
Uttar Pradesh,Amethi,03-08-2023,2023,8,26.97036287,NRSC VIC MODEL
Uttar Pradesh,Amethi,04-08-2023,2023,8,26.24067317,NRSC VIC MODEL
Uttar Pradesh,Amethi,05-08-2023,2023,8,25.42679168,NRSC VIC MODEL
Uttar Pradesh,Amroha,01-08-2023,2023,8,20.8165583,NRSC VIC MODEL
Uttar Pradesh,Amroha,02-08-2023,2023,8,19.92207358,NRSC VIC MODEL
Uttar Pradesh,Amroha,03-08-2023,2023,8,19.41044238,NRSC VIC MODEL
Uttar Pradesh,Amroha,04-08-2023,2023,8,23.88511787,NRSC VIC MODEL
Uttar Pradesh,Amroha,05-08-2023,2023,8,23.76546039,NRSC VIC MODEL
Uttar Pradesh,Auraiya,01-08-2023,2023,8,19.70124029,NRSC VIC MODEL
Uttar Pradesh,Auraiya,02-08-2023,2023,8,19.28938182,NRSC VIC MODEL
Uttar Pradesh,Auraiya,03-08-2023,2023,8,21.15953026,NRSC VIC MODEL
Uttar Pradesh,Auraiya,04-08-2023,2023,8,21.53602438,NRSC VIC MODEL
Uttar Pradesh,Auraiya,05-08-2023,2023,8,23.4550874,NRSC VIC MODEL
Uttar Pradesh,Ayodhya,01-08-2023,2023,8,16.21060665,NRSC VIC MODEL
Uttar Pradesh,Ayodhya,02-08-2023,2023,8,19.18306471,NRSC VIC MODEL
Uttar Pradesh,Ayodhya,03-08-2023,2023,8,19.18641824,NRSC VIC MODEL
Uttar Pradesh,Ayodhya,04-08-2023,2023,8,21.36794005,NRSC VIC MODEL
Uttar Pradesh,Ayodhya,05-08-2023,2023,8,20.62078024,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,01-08-2023,2023,8,20.06771842,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,02-08-2023,2023,8,20.2155288,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,03-08-2023,2023,8,21.60914149,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,04-08-2023,2023,8,20.74573654,NRSC VIC MODEL
Uttar Pradesh,Azamgarh,05-08-2023,2023,8,20.10243368,NRSC VIC MODEL
Uttar Pradesh,Baghpat,01-08-2023,2023,8,18.05314794,NRSC VIC MODEL
Uttar Pradesh,Baghpat,02-08-2023,2023,8,17.02710167,NRSC VIC MODEL
Uttar Pradesh,Baghpat,03-08-2023,2023,8,16.12590937,NRSC VIC MODEL
Uttar Pradesh,Baghpat,04-08-2023,2023,8,17.59677322,NRSC VIC MODEL
Uttar Pradesh,Baghpat,05-08-2023,2023,8,18.42342503,NRSC VIC MODEL
Uttar Pradesh,Bahraich,01-08-2023,2023,8,21.56577897,NRSC VIC MODEL
Uttar Pradesh,Bahraich,02-08-2023,2023,8,23.52192309,NRSC VIC MODEL
Uttar Pradesh,Bahraich,03-08-2023,2023,8,25.11530616,NRSC VIC MODEL
Uttar Pradesh,Bahraich,04-08-2023,2023,8,23.1136889,NRSC VIC MODEL
Uttar Pradesh,Bahraich,05-08-2023,2023,8,22.03493667,NRSC VIC MODEL
Uttar Pradesh,Ballia,01-08-2023,2023,8,20.24047023,NRSC VIC MODEL
Uttar Pradesh,Ballia,02-08-2023,2023,8,22.9063218,NRSC VIC MODEL
Uttar Pradesh,Ballia,03-08-2023,2023,8,21.00572802,NRSC VIC MODEL
Uttar Pradesh,Ballia,04-08-2023,2023,8,20.15026765,NRSC VIC MODEL
Uttar Pradesh,Ballia,05-08-2023,2023,8,19.11421424,NRSC VIC MODEL
Uttar Pradesh,Balrampur,01-08-2023,2023,8,20.88831304,NRSC VIC MODEL
Uttar Pradesh,Balrampur,02-08-2023,2023,8,20.18827402,NRSC VIC MODEL
Uttar Pradesh,Balrampur,03-08-2023,2023,8,19.14824834,NRSC VIC MODEL
Uttar Pradesh,Balrampur,04-08-2023,2023,8,18.67293736,NRSC VIC MODEL
Uttar Pradesh,Balrampur,05-08-2023,2023,8,17.8515129,NRSC VIC MODEL
Uttar Pradesh,Banda,01-08-2023,2023,8,23.30965782,NRSC VIC MODEL
Uttar Pradesh,Banda,02-08-2023,2023,8,26.79204513,NRSC VIC MODEL
Uttar Pradesh,Banda,03-08-2023,2023,8,29.20824959,NRSC VIC MODEL
Uttar Pradesh,Banda,04-08-2023,2023,8,29.47964966,NRSC VIC MODEL
Uttar Pradesh,Banda,05-08-2023,2023,8,27.90468328,NRSC VIC MODEL
Uttar Pradesh,Barabanki,01-08-2023,2023,8,21.19113686,NRSC VIC MODEL
Uttar Pradesh,Barabanki,02-08-2023,2023,8,24.46180594,NRSC VIC MODEL
Uttar Pradesh,Barabanki,03-08-2023,2023,8,22.834043,NRSC VIC MODEL
Uttar Pradesh,Barabanki,04-08-2023,2023,8,21.84495424,NRSC VIC MODEL
Uttar Pradesh,Barabanki,05-08-2023,2023,8,22.93432718,NRSC VIC MODEL
Uttar Pradesh,Bareilly,01-08-2023,2023,8,20.79628065,NRSC VIC MODEL
Uttar Pradesh,Bareilly,02-08-2023,2023,8,20.33534549,NRSC VIC MODEL
Uttar Pradesh,Bareilly,03-08-2023,2023,8,21.6253969,NRSC VIC MODEL
Uttar Pradesh,Bareilly,04-08-2023,2023,8,24.70346069,NRSC VIC MODEL
Uttar Pradesh,Bareilly,05-08-2023,2023,8,23.73803736,NRSC VIC MODEL
Uttar Pradesh,Basti,01-08-2023,2023,8,14.44368735,NRSC VIC MODEL
Uttar Pradesh,Basti,02-08-2023,2023,8,15.83101703,NRSC VIC MODEL
Uttar Pradesh,Basti,03-08-2023,2023,8,15.62734483,NRSC VIC MODEL
Uttar Pradesh,Basti,04-08-2023,2023,8,17.65085357,NRSC VIC MODEL
Uttar Pradesh,Basti,05-08-2023,2023,8,16.81804056,NRSC VIC MODEL
Uttar Pradesh,Bhadohi,01-08-2023,2023,8,11.58657364,NRSC VIC MODEL
Uttar Pradesh,Bhadohi,02-08-2023,2023,8,17.85313213,NRSC VIC MODEL
Uttar Pradesh,Bhadohi,03-08-2023,2023,8,17.97879503,NRSC VIC MODEL
Uttar Pradesh,Bhadohi,04-08-2023,2023,8,17.61760861,NRSC VIC MODEL
Uttar Pradesh,Bhadohi,05-08-2023,2023,8,16.58219865,NRSC VIC MODEL
Uttar Pradesh,Bijnor,01-08-2023,2023,8,25.88028479,NRSC VIC MODEL
Uttar Pradesh,Bijnor,02-08-2023,2023,8,25.12641486,NRSC VIC MODEL
Uttar Pradesh,Bijnor,03-08-2023,2023,8,26.48788479,NRSC VIC MODEL
Uttar Pradesh,Bijnor,04-08-2023,2023,8,33.20749119,NRSC VIC MODEL
Uttar Pradesh,Bijnor,05-08-2023,2023,8,32.98703559,NRSC VIC MODEL
Uttar Pradesh,Budaun,01-08-2023,2023,8,25.67077673,NRSC VIC MODEL
Uttar Pradesh,Budaun,02-08-2023,2023,8,24.56354639,NRSC VIC MODEL
Uttar Pradesh,Budaun,03-08-2023,2023,8,23.34981226,NRSC VIC MODEL
Uttar Pradesh,Budaun,04-08-2023,2023,8,27.28431071,NRSC VIC MODEL
Uttar Pradesh,Budaun,05-08-2023,2023,8,27.29740909,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,01-08-2023,2023,8,20.49724888,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,02-08-2023,2023,8,19.58299605,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,03-08-2023,2023,8,20.21704999,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,04-08-2023,2023,8,25.15113573,NRSC VIC MODEL
Uttar Pradesh,Bulandshahr,05-08-2023,2023,8,22.94392693,NRSC VIC MODEL
Uttar Pradesh,Chandauli,01-08-2023,2023,8,19.58950856,NRSC VIC MODEL
Uttar Pradesh,Chandauli,02-08-2023,2023,8,23.07811132,NRSC VIC MODEL
Uttar Pradesh,Chandauli,03-08-2023,2023,8,21.75885834,NRSC VIC MODEL
Uttar Pradesh,Chandauli,04-08-2023,2023,8,21.26247729,NRSC VIC MODEL
Uttar Pradesh,Chandauli,05-08-2023,2023,8,20.44746924,NRSC VIC MODEL
Uttar Pradesh,Chitrakoot,01-08-2023,2023,8,20.34374594,NRSC VIC MODEL
Uttar Pradesh,Chitrakoot,02-08-2023,2023,8,23.44286818,NRSC VIC MODEL
Uttar Pradesh,Chitrakoot,03-08-2023,2023,8,27.40475419,NRSC VIC MODEL
Uttar Pradesh,Chitrakoot,04-08-2023,2023,8,24.88442475,NRSC VIC MODEL
Uttar Pradesh,Chitrakoot,05-08-2023,2023,8,24.38548143,NRSC VIC MODEL
Uttar Pradesh,Deoria,01-08-2023,2023,8,21.03423442,NRSC VIC MODEL
Uttar Pradesh,Deoria,02-08-2023,2023,8,20.37548421,NRSC VIC MODEL
Uttar Pradesh,Deoria,03-08-2023,2023,8,19.76244176,NRSC VIC MODEL
Uttar Pradesh,Deoria,04-08-2023,2023,8,19.36232883,NRSC VIC MODEL
Uttar Pradesh,Deoria,05-08-2023,2023,8,18.70181362,NRSC VIC MODEL
Uttar Pradesh,Etah,01-08-2023,2023,8,21.17400298,NRSC VIC MODEL
Uttar Pradesh,Etah,02-08-2023,2023,8,20.06622389,NRSC VIC MODEL
Uttar Pradesh,Etah,03-08-2023,2023,8,19.54089183,NRSC VIC MODEL
Uttar Pradesh,Etah,04-08-2023,2023,8,24.92707701,NRSC VIC MODEL
Uttar Pradesh,Etah,05-08-2023,2023,8,24.36426366,NRSC VIC MODEL
Uttar Pradesh,Etawah,01-08-2023,2023,8,22.3928117,NRSC VIC MODEL
Uttar Pradesh,Etawah,02-08-2023,2023,8,21.1375224,NRSC VIC MODEL
Uttar Pradesh,Etawah,03-08-2023,2023,8,22.6195935,NRSC VIC MODEL
Uttar Pradesh,Etawah,04-08-2023,2023,8,24.8565938,NRSC VIC MODEL
Uttar Pradesh,Etawah,05-08-2023,2023,8,24.68521601,NRSC VIC MODEL
Uttar Pradesh,Farrukhabad,01-08-2023,2023,8,21.63628193,NRSC VIC MODEL
Uttar Pradesh,Farrukhabad,02-08-2023,2023,8,20.31055252,NRSC VIC MODEL
Uttar Pradesh,Farrukhabad,03-08-2023,2023,8,20.51430733,NRSC VIC MODEL
Uttar Pradesh,Farrukhabad,04-08-2023,2023,8,19.32545557,NRSC VIC MODEL
Uttar Pradesh,Farrukhabad,05-08-2023,2023,8,20.28921726,NRSC VIC MODEL
Uttar Pradesh,Fatehpur,01-08-2023,2023,8,13.89553153,NRSC VIC MODEL
Uttar Pradesh,Fatehpur,02-08-2023,2023,8,18.83850353,NRSC VIC MODEL
Uttar Pradesh,Fatehpur,03-08-2023,2023,8,23.60927382,NRSC VIC MODEL
Uttar Pradesh,Fatehpur,04-08-2023,2023,8,22.2806596,NRSC VIC MODEL
Uttar Pradesh,Fatehpur,05-08-2023,2023,8,21.6186092,NRSC VIC MODEL
Uttar Pradesh,Firozabad,01-08-2023,2023,8,19.60460822,NRSC VIC MODEL
Uttar Pradesh,Firozabad,02-08-2023,2023,8,18.67133802,NRSC VIC MODEL
Uttar Pradesh,Firozabad,03-08-2023,2023,8,19.49989496,NRSC VIC MODEL
Uttar Pradesh,Firozabad,04-08-2023,2023,8,25.88130679,NRSC VIC MODEL
Uttar Pradesh,Firozabad,05-08-2023,2023,8,23.91193934,NRSC VIC MODEL
Uttar Pradesh,Gautam Buddha Nagar,01-08-2023,2023,8,18.12983386,NRSC VIC MODEL
Uttar Pradesh,Gautam Buddha Nagar,02-08-2023,2023,8,17.26231784,NRSC VIC MODEL
Uttar Pradesh,Gautam Buddha Nagar,03-08-2023,2023,8,18.5317455,NRSC VIC MODEL
Uttar Pradesh,Gautam Buddha Nagar,04-08-2023,2023,8,18.56451107,NRSC VIC MODEL
Uttar Pradesh,Gautam Buddha Nagar,05-08-2023,2023,8,19.18426435,NRSC VIC MODEL
Uttar Pradesh,Ghaziabad,01-08-2023,2023,8,17.1872234,NRSC VIC MODEL
Uttar Pradesh,Ghaziabad,02-08-2023,2023,8,16.09714331,NRSC VIC MODEL
Uttar Pradesh,Ghaziabad,03-08-2023,2023,8,15.19685182,NRSC VIC MODEL
Uttar Pradesh,Ghaziabad,04-08-2023,2023,8,16.68118619,NRSC VIC MODEL
Uttar Pradesh,Ghaziabad,05-08-2023,2023,8,19.10496464,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,01-08-2023,2023,8,17.15584446,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,02-08-2023,2023,8,21.21606115,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,03-08-2023,2023,8,20.0775984,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,04-08-2023,2023,8,19.22381052,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,05-08-2023,2023,8,18.52773256,NRSC VIC MODEL
Uttar Pradesh,Gonda,01-08-2023,2023,8,19.75376032,NRSC VIC MODEL
Uttar Pradesh,Gonda,02-08-2023,2023,8,22.25859313,NRSC VIC MODEL
Uttar Pradesh,Gonda,03-08-2023,2023,8,21.36650469,NRSC VIC MODEL
Uttar Pradesh,Gonda,04-08-2023,2023,8,21.5988964,NRSC VIC MODEL
Uttar Pradesh,Gonda,05-08-2023,2023,8,20.59899019,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,01-08-2023,2023,8,21.34573402,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,02-08-2023,2023,8,21.75594614,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,03-08-2023,2023,8,21.05816866,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,04-08-2023,2023,8,20.0318073,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,05-08-2023,2023,8,19.09208384,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,01-08-2023,2023,8,27.43850223,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,02-08-2023,2023,8,26.83526652,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,03-08-2023,2023,8,30.16365139,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,04-08-2023,2023,8,31.6600914,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,05-08-2023,2023,8,31.05365862,NRSC VIC MODEL
Uttar Pradesh,Hapur,01-08-2023,2023,8,15.13425149,NRSC VIC MODEL
Uttar Pradesh,Hapur,02-08-2023,2023,8,14.46604899,NRSC VIC MODEL
Uttar Pradesh,Hapur,03-08-2023,2023,8,14.70562318,NRSC VIC MODEL
Uttar Pradesh,Hapur,04-08-2023,2023,8,16.45670772,NRSC VIC MODEL
Uttar Pradesh,Hapur,05-08-2023,2023,8,15.59978582,NRSC VIC MODEL
